year	round	day	plotid	plant	VWC.sm	sla	trichome_density	water_content	survived	RGR	flowered
2019	2	210	5D	252	1.92		118.32061068702289		1		1
2019	2	210	5D	253	1.92		87.24832214765101		0		0
2019	2	210	5D	271	1.92		25.354969574036513		1	1.5340460318164773	0
2019	2	210	5D	285	1.92		153.24927255092146		1		0
2019	2	210	6A	128	3.68		60.83976006855184		1	0.7330660046841099	0
2019	2	210	6A	129	3.68		142.3728813559322		1	0.09150068843925895	0
2019	2	210	6A	150	3.68		176.41325536062377		1	0.6696678749897534	0
2019	2	210	6A	153	3.68		211.53846153846155		0		0
2019	2	210	6B	12	1.8		148.39034205231388		1		0
2019	2	210	6B	18	1.8		16.574585635359117		0		0
2019	2	210	6B	19	1.8		115.02347417840376				
2019	2	210	6B	22	1.8		105.26315789473685		1	-1.4484650538356316	0
2019	2	210	6C	104	3.12		59.051306873184906		0		0
2019	2	210	6C	107	3.12		169.5906432748538		0		0
2019	2	210	6C	84	3.12		138.80320789636028		0		0
2019	2	210	6D	57	4.4		37.8726833199033		1	0.0807942816292801	0
2019	2	210	6D	59	4.4		33.0188679245283		1		1
2019	2	210	6D	68	4.4		49.37163375224416		1		1
2019	2	210	6D	71	4.4		84.54810495626822		1		1
2020	1	169	1A	221	8.16	170	109.69793322734499	0.6799307958477508			
2020	1	169	1A	225	8.16	159.03890160183067	143.88489208633095	0.7051282051282052	1	0.17286927415018852	0
2020	1	169	1A	245	8.16	123.342939481268	108.64485981308411	0.6063528077141237	1	0.7486292999550821	0
2020	1	169	1A	249	8.16	147.28260869565216	47.97047970479705	0.7172131147540983	1	0.8521159671557865	0
2020	1	169	1B	647	7.56	164.8780487804878	76.92307692307692	0.7168508287292819	1	0.22044795925087857	0
2020	1	169	1B	659	7.56	138.8535031847134	55.04587155963303	0.6986564299424184	1	-0.5899669272418917	0
2020	1	169	1B	661	7.56	171.9020172910663	72.92539815590946	0.594626168224299	1		0
2020	1	169	1B	674	7.56	180	14.161220043572984	0.7442326980942828	1	-0.9338006182136634	0
2020	1	169	1C	49	5.5	208.95316804407713	54.71324983520106	0.7602377807133421	1		1
2020	1	169	1C	55	5.5	161.71243941841678	42.957042957042965	0.7428334025758205	1	0.04167791116057764	0
2020	1	169	1C	56	5.5	139.56043956043956	62.99212598425197	0.6459143968871596			
2020	1	169	1C	58	5.5	172.2408026755853	34.95145631067961	0.732078853046595	1	-2.759756209864936	0
2020	1	169	1D	16	5.8999999999999995	129.41176470588235	47.84688995215311	0.5382416011436741	1	-1.252604720487629	0
2020	1	169	1D	2_20	5.8999999999999995	128.71536523929473	87.08414872798434	0.756441717791411	0		0
2020	1	169	1D	39_20	5.8999999999999995	149.54773869346732	112.90322580645162	0.6838258659040356	0	0.7734779919658611	0
2020	1	169	1D	41	5.8999999999999995	169.65408805031444	73.2159406858202	0.7700650759219089	1	1.3389031604057466	0
2020	1	169	2A	176	5.46	172.62723521320493	48.605577689243034	0.7308404294705665	1	0.19161510772025012	0
2020	1	169	2B	131	5.0200000000000005	132.87272727272727	96.88013136288998	0.7019939315127872	1	1.213926297875296	0
2020	1	169	2B	137	5.0200000000000005	134.05405405405406	62.903225806451616	0.6925888999667663	1	-0.6981229919709052	0
2020	1	169	2B	187	5.0200000000000005	123.9212717638153	127.67257177764203	0.7165236051502146	0		0
2020	1	169	2B	93	5.0200000000000005	174.73757872638208	35.24229074889868	0.7365412979351033	1		1
2020	1	169	2C	261	5.38	160.29609690444147	14.273719563392106	0.5955362003266196	1	-3.0448727915882547	0
2020	1	169	2C	267	5.38	122.61306532663316	12.295081967213115	0.3995171997585999	0		0
2020	1	169	2C	284_20	5.38	159.30087390761548	36.83385579937304	0.5171790235081375	0	-3.0837718102798033	0
2020	1	169	2C	296	5.38	143.94829612220917	45.71428571428571	0.49102870813397126	1	-0.8038227938018325	0
2020	1	169	2D	184	6.56	168.1969394544245	20.174050632911392	0.6860246500940046	1		1
2020	1	169	2D	186	6.56	148.56661045531197	113.50737797956867	0.6536214953271027	1	0.28478551123292684	0
2020	1	169	2D	190	6.56	149.30693069306932	107.42705570291777	0.7478781827259112	1	1.1656167881900996	0
2020	1	169	2D	195	6.56	151.575456053068	33.91684901531728	0.7380538662033015	1	-0.12525201132632813	0
2020	1	169	3A	126_20	4.5	150.73529411764704	20.48780487804878	0.7167846730528946	0	-0.7314992487153862	0
2020	1	169	3A	637	4.5	113.72549019607843	170.49808429118772	0.44498186215235785	1	1.8749108535804095	0
2020	1	169	3A	645_20	4.5	143.23557237464522	44.91413474240423	0.49207111965401246	0	0.6573452710535976	0
2020	1	169	3A	650	4.5	130.55837563451777	22.55054432348367	0.6671172693477526	1	1.1398651194894585	0
2020	1	169	3B	608	4.94	130.9659090909091		0.6495769039323046	0		0
2020	1	169	3B	614	4.94	148.49315068493152	61.80811808118081	0.6937919463087248	0		0
2020	1	169	3B	834	4.94	151.46198830409358	19.305019305019304	0.752442996742671	0		0
2020	1	169	3B	837	4.94	141.86778593913957	53.25443786982248	0.7119975823511635	1	0.4289380379082181	0
2020	1	169	3C	155	7.92	141.2868632707775	62.618595825426944	0.572737686139748	1	0.8148124016369295	0
2020	1	169	3C	157	7.92	141.86335403726707	63.922942206654994	0.6201038225578103			
2020	1	169	3C	162	7.92	126.83896620278331	37.61755485893417	0.7514822134387352	1		1
2020	1	169	3D	845	6.42	165.5487804878049	119.70534069981584	0.5675675675675675	1	-0.7764124363132539	0
2020	1	169	3D	849	6.42	182.08955223880596	78.68852459016394	0.697653429602888	1	0.19540649023346687	0
2020	1	169	3D	890	6.42	133.83177570093457	67.0391061452514	0.58203125	1	-0.020639091059499907	0
2020	1	169	3D	891	6.42	178.98550724637684	167.34143049932524	0.6936736958934517	1		1
2020	1	169	4A	108	6.08	158.23429541595925	111.58798283261802	0.6109643328929988	1		1
2020	1	169	4A	79	6.08	105.16490354698195	34.319526627218934	0.45451459606245753			
2020	1	169	4A	92	6.08	136.67621776504296	87.00209643605871	0.6497742097340692	1	-0.09037693562812306	0
2020	1	169	4B	102	6.02	144.44444444444443	143.35664335664336	0.6912681912681913			
2020	1	169	4B	170_20	6.02	117.67100977198699	20.069204152249135	0.5453535727508331	0		0
2020	1	169	4B	171_20	6.02	207.60135135135138	17.08706265256306	0.6927867151011936	0		0
2020	1	169	4B	201_20	6.02	154.76510067114094	78.05724197745013	0.6994755949979832	0	1.3474956776595552	0
2020	1	169	4B	214	6.02	156.44283121597095	35.96287703016241	0.7122715404699739			
2020	1	169	4C	107	4.319999999999999	233.09608540925268	51.908396946564885	0.7175879396984924	1	0.41319206198636443	0
2020	1	169	4C	121	4.319999999999999	133.97260273972603		0.3399638336347197	1	0.29097494431512283	0
2020	1	169	4C	190	4.319999999999999	155.25114155251143	86.76470588235294	0.5676209279368213	1		1
2020	1	169	4C	193	4.319999999999999	182.86655683690282	36.93693693693693	0.7183294663573087	1	-0.2402797929856444	0
2020	1	169	4D	28	4.48	121.455938697318	76.76130389064143	0.4673469387755102	1	0.7098773422084116	0
2020	1	169	4D	30	4.48	116.00587371512482		0.3388349514563107	0		0
2020	1	169	4D	32	4.48	149.56217162872153	37.47072599531616	0.755982905982906	1	0.659351964645483	0
2020	1	169	4D	35	4.48	141.45810663764962	79.23076923076923	0.6618837380426784	0		0
2020	1	169	5B	10	4.96	170.1923076923077	33.89830508474576	0.731958762886598	1	1.0134454580037227	0
2020	1	169	5B	18	4.96	178.93601725377425	44.19445560466051	0.754673721340388	0		0
2020	1	169	5B	295	4.96	153.1734837799718	89.77900552486187	0.7457414380491304	1	-1.9411821232462734	0
2020	1	169	5B	7	4.96	161.13475177304963	44.8943661971831	0.7267441860465116	1		1
2020	1	169	5C	203	5.18	115.93137254901961	64.83439041578576	0.48441449031171024	1	-0.4885968271893471	0
2020	1	169	5C	223	5.18	134.53237410071944	21.390374331550802	0.4604037267080746	1		1
2020	1	169	5D	235	5.24	162.81800391389433		0.42325056433408575	1	0.3260494737810291	0
2020	1	169	5D	270_20	5.24	143.32460732984293	27.397260273972602	0.6358436606291705	0		0
2020	1	169	5D	271	5.24	163.6094674556213	16.877637130801688	0.6844070961718021	1	-1.019251438763456	0
2020	1	169	5D	285	5.24	144.42748091603053	158.56236786469344	0.6506666666666666	1	-0.6358394473831577	0
2020	1	169	6A	124	4.74	173.35423197492165	28.933092224231462	0.5873221216041397	1	-0.043466723951315865	0
2020	1	169	6A	134	4.74	227.22772277227722	61.00217864923747	0.7208016586040082	0		0
2020	1	169	6A	150	4.74	143.70139968895802	164.5021645021645	0.7299454010919781	1	-0.8474430054562898	0
2020	1	169	6A	168	4.74	145.77464788732394		0.4798534798534798	1	1.2461616772738253	0
2020	1	169	6B	22	4.2	133.93881453154876	52.81941470378301	0.5842607313195548	0		0
2020	1	169	6C	170	5.44	190.625	38.9344262295082	0.7601499063085572			
2020	1	169	6C	79	5.44	157.31191885038038	87.58731864588931	0.6704735376044568	1	0.517529646815306	0
2020	1	169	6C	82_20	5.44	232.9566854990584	25.869037995149554	0.7135922330097089	0		0
2020	1	169	6C	98	5.44	165.79520697167754	10.512483574244415	0.7133041848844472	1	1.6192806520762637	0
2020	1	169	6D	57	5.9	166.44844517184941	65.88003933136677	0.7159460715946071	1	-0.515298280627196	0
2020	1	169	6D	73	5.9	169.34900542495478	54.45808862786973	0.7510130571814498	1		1
2020	1	169	6D	81	5.9	238.39999999999998	20.134228187919465	0.7234513274336283	1		0
2020	2	209	1A	221	16.34	241.5458937198068	130	0.7587412587412588			
2020	2	209	1A	225	16.34	151.1059371362049	124.03697996918335	0.6747444149943204	1	0.17286927415018852	0
2020	2	209	1A	245	16.34	180.37825059101655	175.62254259501967	0.7533527696793002	1	0.7486292999550821	0
2020	2	209	1A	249	16.34	188.03418803418805	52.72727272727272	0.6704225352112675	1	0.8521159671557865	0
2020	2	209	1B	647	10.84	182.46346555323592	168.19221967963387	0.718400940623163	1	0.22044795925087857	0
2020	2	209	1B	659	10.84	181.51260504201682	162.03703703703704	0.6544046466602129	1	-0.5899669272418917	0
2020	2	209	1B	661	10.84	146.52049571020018	237.47560182173066	0.6934541203974284	1		0
2020	2	209	1B	674	10.84	199.54022988505747	89.86175115207374	0.6194225721784777	1	-0.9338006182136634	0
2020	2	209	1C	49	12.04	144.36363636363637	59.823677581863976	0.7054097482592394	1		1
2020	2	209	1C	55	12.04	170.0218818380744	87.51608751608751	0.6390205371248026	1	0.04167791116057764	0
2020	2	209	1C	56	12.04	113.01703163017032		0.60763723150358			
2020	2	209	1C	58	12.04	163.78504672897196	55.63480741797433	0.6679596586501163	1	-2.759756209864936	0
2020	2	209	1D	16	7.54	176.3803680981595	95.65217391304348	0.6081730769230769	1	-1.252604720487629	0
2020	2	209	1D	2_20	7.54	196.54576856649393	129.17398945518454	0.7328103368712505	0		0
2020	2	209	1D	39_20	7.54	120.4527712724434	146.46791963707065	0.6938336520076481	0	0.7734779919658611	0
2020	2	209	1D	41	7.54	173.29545454545456	104.91803278688525	0.6691729323308271	1	1.3389031604057466	0
2020	2	209	2A	176	10.36	163.05506216696273	53.37690631808279	0.7539335664335665	1	0.19161510772025012	0
2020	2	209	2A	95	10.36	153.87387387387386	124.12177985948477	0.6652593486127866	1	1.5588011514328837	0
2020	2	209	2A	99	10.36	161.7857142857143	152.31788079470198	0.6776050662061024		1.3106457016600876	
2020	2	209	2B	131	11.68	134.9041533546326	128.4783895796329	0.678974358974359	1	1.213926297875296	0
2020	2	209	2B	137	11.68	131.54034229828852	54.83271375464684	0.7233682786608049	1	-0.6981229919709052	0
2020	2	209	2B	187	11.68	162.55327584497965	192.6829268292683	0.715	0		0
2020	2	209	2B	93	11.68	155.7978196233895	138.676844783715	0.7218853362734289	1		1
2020	2	209	2C	261	5.58	139.42470389170896	46.116504854368934	0.5881533101045295	1	-3.0448727915882547	0
2020	2	209	2C	275_20	5.58	141.42640364188165	104.07725321888411	0.6544310435238595	0		0
2020	2	209	2C	284_20	5.58	141.46825396825395	89.06030855539973	0.6946379884883369	0	-3.0837718102798033	0
2020	2	209	2C	296	5.58	128.35587929240376	126.87474665585731	0.7005764137716155	1	-0.8038227938018325	0
2020	2	209	2D	184	16.66	153.83347073371806	43.40836012861736	0.7033504524333578	1		1
2020	2	209	2D	186	16.66	166.39676113360323	119.22141119221412	0.7630695443645084	1	0.28478551123292684	0
2020	2	209	2D	190	16.66	131.33333333333334	125.88832487309645	0.7182569496619083	1	1.1656167881900996	0
2020	2	209	2D	195	16.66	148.11490125673248	145.45454545454547	0.7402052238805971	1	-0.12525201132632813	0
2020	2	209	3A	126_20	6.68	150.1516683518706	85.52188552188552	0.7139965297860035	0	-0.7314992487153862	0
2020	2	209	3A	637	6.68	122.58469259723965	154.55475946775846	0.6362391602008215	1	1.8749108535804095	0
2020	2	209	3A	645_20	6.68	161.26482213438734	210.7843137254902	0.6796116504854369	0	0.6573452710535976	0
2020	2	209	3A	650	6.68	134.63324048282266	31.03448275862069	0.6925492435055666	1	1.1398651194894585	0
2020	2	209	3B	608	10.54	169.08396946564886	57.56207674943567	0.7575196668209163	0		0
2020	2	209	3B	614	10.54	166.66666666666666	105.03597122302159	0.7057163020465773	0		0
2020	2	209	3B	834	10.54	147.3378509196515	90.67017082785809	0.7085214446952596	0		0
2020	2	209	3B	837	10.54	152.58278145695363	12.152777777777779	0.7032232704402516	1	0.4289380379082181	0
2020	2	209	3C	155	12.959999999999999	180.11204481792717		0.7532826537664132	1	0.8148124016369295	0
2020	2	209	3C	162	12.959999999999999	137.6828982578678	117.60090389806038	0.7190292267767209	1		1
2020	2	209	3C	181_20	12.959999999999999	175.5056179775281	52.49679897567221	0.6888111888111889	0		0
2020	2	209	3D	845	10.76	150.72604065827684	43.67373153500321	0.7135330005546312	1	-0.7764124363132539	0
2020	2	209	3D	849	10.76	162.2950819672131	15.873015873015873	0.6600318471337578	1	0.19540649023346687	0
2020	2	209	3D	890	10.76	118.60655737704917	74.6371803731859	0.667574931880109	1	-0.020639091059499907	0
2020	2	209	3D	891	10.76	132.64604810996565	115.28497409326424	0.6874328678839958	1		1
2020	2	209	4A	102	14.9	125.73385518590997	72.37354085603113	0.6630398944939004	1		1
2020	2	209	4A	108	14.9	99.0757855822551	109.14179104477611	0.5281290885303096	1		1
2020	2	209	4A	79	14.9	110.13171225937182	57.957681692732294	0.6915625			
2020	2	209	4A	92	14.9	131.52639087018545	109.54446854663775	0.6032823995472554	1	-0.09037693562812306	0
2020	2	209	4B	170_20	9.02	95.87096774193549	37.68506056527591	0.6414526948878094	0		0
2020	2	209	4B	171_20	9.02	134.321223709369	11.387900355871887	0.657834478246647	0		0
2020	2	209	4B	201_20	9.02	128.3132530120482	47.61904761904761	0.5754475703324808	0	1.3474956776595552	0
2020	2	209	4B	214	9.02	145.07494646680942	61.254612546125465	0.6525297619047619			
2020	2	209	4C	107	10.66	181.44654088050314	76.25649913344888	0.6897560975609756	1	0.41319206198636443	0
2020	2	209	4C	121	10.66	153.84615384615384	11.538461538461538	0.6404255319148936	1	0.29097494431512283	0
2020	2	209	4C	190	10.66	162.26012793176974	108.40998685939553	0.724684473143528	1		1
2020	2	209	4C	193	10.66	135.59693318729464	35.54119547657512	0.6846286701208981	1	-0.2402797929856444	0
2020	2	209	4D	28	6.42	111.50684931506851	76.16707616707616	0.6730367273813078	1	0.7098773422084116	0
2020	2	209	4D	30	6.42	278.1362007168459	41.23711340206185	0.8014234875444839	0		0
2020	2	209	4D	32	6.42	96.80746561886052	48.19888381532217	0.6334833483348334	1	0.659351964645483	0
2020	2	209	4D	35	6.42	152.52659574468086	24.411508282476024	0.6520129569643685	0		0
2020	2	209	5A	197	14.82	141.95250659630608	85.50185873605948	0.5959488272921108	1	0.746136415032204	0
2020	2	209	5B	10	11.04	174.58628841607566	31.821259309410966	0.7195889956910839	1	1.0134454580037227	0
2020	2	209	5B	18	11.04	129.52941176470588	45.86739327883742	0.660203877673396	0		0
2020	2	209	5B	295	11.04	128.83895131086143	118.7015503875969	0.6467475192943771	1	-1.9411821232462734	0
2020	2	209	5B	7	11.04	157.07006369426753	47.0397404703974	0.654945054945055	1		1
2020	2	209	5C	203	8.9	130.126582278481	54.474708171206224	0.6032144650929181	1	-0.4885968271893471	0
2020	2	209	5C	223	8.9	138.72966692486443	17.86711334450028	0.6971616232699978	1		1
2020	2	209	5D	235	7.04	120.48192771084338	36.666666666666664	0.7306166606563289	1	0.3260494737810291	0
2020	2	209	5D	270_20	7.04	183.95989974937345	61.30790190735695	0.7213687150837989	0		0
2020	2	209	5D	271	7.04	140.70422535211267	48.048048048048045	0.710204081632653	1	-1.019251438763456	0
2020	2	209	5D	285	7.04	104.58958517210945	118.9873417721519	0.6067337729954877	1	-0.6358394473831577	0
2020	2	209	6A	124	10.08	138.16326530612247	128.50812407680945	0.7016742770167428	1	-0.043466723951315865	0
2020	2	209	6A	134	10.08	182.74111675126903	31.48148148148148	0.676341730558598	0		0
2020	2	209	6A	150	10.08	126.86733556298772	121.26537785588754	0.6313193588162762	1	-0.8474430054562898	0
2020	2	209	6A	168	10.08	151.80722891566265	22.22222222222222	0.6281362007168458	1	1.2461616772738253	0
2020	2	209	6B	16_20	6.28	138.16013628620104	23.42786683107275	0.5860366713681241	0		0
2020	2	209	6B	17_20	6.28	173.58490566037736	47.826086956521735	0.593558282208589	0		0
2020	2	209	6B	22	6.28	135.3135313531353	64.02439024390245	0.6619246861924687	0		0
2020	2	209	6C	110_20	13.459999999999999	151.02880658436214	70.84468664850137	0.7017184942716858	0		0
2020	2	209	6C	79	13.459999999999999	135.38011695906434		0.6627218934911243	1	0.517529646815306	0
2020	2	209	6C	82_20	13.459999999999999	146.06896551724137	31.1614730878187	0.6206174777603349	0		0
2020	2	209	6C	98	13.459999999999999	168.70824053452114	32.34323432343235	0.671303074670571	1	1.6192806520762637	0
2020	2	209	6D	57	16.66	129.83345401882693	43.50250976017848	0.6398017736045906	1	-0.515298280627196	0
2020	2	209	6D	73	16.66	121.7760180995475	87.78448676265675	0.6977777777777777	1		1
2020	2	209	6D	74	16.66	131.38121546961327	31.959629941126995	0.70122152525586	1		0
2020	2	209	6D	81	16.66	214.71962616822432	9.793253536452665	0.6953736654804271	1		0
